Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
1013,RC2527000784,,RAIPUR,AMAN ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,2840772,971039,Dead,DANSHRAJ ,2024-02-01 00:00:00,2025-12-10 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,U1/R9 FAULTY,U1/R9,OK,,SW,NileshK,AmitG
1022,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-08-01 00:00:00,2026-06-01 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,R1/EC1/R9/EC5 FAULTY,R1/EC1/R9/EC5,OK,,SW,NileshK,AmitG
1028,RC2527000784,,INDORE,MODERN ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304122482054,NA,BHOL2806250258696,971039,NA,NA,2024-01-11 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/VR1/VR2 FAULTY,EC1/VR1/VR2,OK,,SW,NileshK,AmitG
1035,RC2527000784,,NA  ,SANJEEVANI ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,18/08/2024,2731025,971039,NA ,NA ,2024-01-12 00:00:00,2025-11-12 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
1063,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304082465973,30/01/2025,RAIR28072502885040,971039,NA ,SANTOSH DEWANGAH,2024-01-08 00:00:00,17-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,U1/EC1/U1 FAULTY,U1/EC1/U1,OK,,VS,NileshK,AmitG
1067,RC2527000784,,JABALPUR,EEI,MAIN PCB IRX 220F INFRARED COOKTOP,N304072455560,2024-10-08 00:00:00,JABR09062501372310,971039,Dead,RAJNEESH KUMAR ,2024-01-07 00:00:00,2025-11-10 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC5 FAULTY,EC5,OK,,SW,NileshK,AmitG
1081,RC2527000784,,THANE,SAI ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,N304082484170,2024-03-12 00:00:00,THAE05092503206208,971039,Dead,MAHENDRA PATIL ,2024-08-01 00:00:00,2026-06-01 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
1084,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304122434555,15/06/2025,NA ,971039,NA ,NA,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,F1 FAULTY,F1,OK,,SW,NileshK,AmitG
1090,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-01-11 00:00:00,17-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,U1/IC1 FAULTY,U1/IC1,OK,,AD,NileshK,AmitG
1092,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304032413947,NA ,NA,971039,Dead,NA,2024-01-08 00:00:00,2025-11-11 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1118,RC2527000784,,NA  ,BADONIYA SALES,MAIN PCB IRX 220F INFRARED COOKTOP,N304092492499,NA ,NA,971039,Dead,NA,2024-08-01 00:00:00,2026-06-01 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,R9/EC2 FAULTY,R9/EC2,OK,,SW,NileshK,AmitG
1119,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N30402255615,30/05/2025,2502626660,971039,NA,NA ,2024-01-11 00:00:00,2025-11-11 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1121,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304112449017,2025-10-06 00:00:00,25968983,971039,Dead,BALRAM,2024-08-01 00:00:00,2026-06-01 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/R9 FAULTY,EC1/R9,OK,,SW,NileshK,AmitG
1145,RC2527000784,,RANCHI,NK ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304012531358,19/03/2025,RANI10062502383660,971039,Dead,NA,2024-08-01 00:00:00,2026-06-01 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC2/EC4/EC1/EC2/EC4/L1 FAULTY,EC2/EC4/EC1/EC2/EC4/L1,OK,,VS,NileshK,AmitG
1162,RC2527000784,,INDORE,MPE,MAIN PCB IRX 220F INFRARED COOKTOP,N304012546954,NA ,2327843,971039,Dead,ARJUN ,2024-01-04 00:00:00,2025-11-11 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/IC1/R1 FAULTY,EC1/IC1/R1,OK,,AD,NileshK,AmitG
1188,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304112242101,15/02/2025,2705764,971039,NOT WORKING,NA ,2024-01-08 00:00:00,2025-11-11 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,IC1/R1/EC1/EC5/R6/VR1 FAULTY,IC1/R1/EC1/EC5/R6/VR1,OK,,AD,NileshK,AmitG
1239,RC2527000784,,NAVI MUMABAI,UNIQ ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122475189,NA,2821862,971039,NA ,NA,2024-01-01 00:00:00,2025-11-12 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
1280,RC2527000784,,INDORE,MPE ,MAIN PCB IRX 220F INFRARED COOKTOP,N304082483277,NA ,NA,971039,Dead,ARJUN,2024-01-02 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/F1/VR1/CX1 FAULTY,EC1/F1/VR1/CX1,OK,,SW,NileshK,AmitG
1300,RC2527000784,,NAGPUR,SAI ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N3040225084635,29/03/2025,2502193709,971039,NOT WORKING,ANKUR ,2024-01-01 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/IC1/PCB_LUG/IC1 FAULTY,EC1/IC1/PCB_LUG/IC1,OK,,SW,NileshK,AmitG
1320,RC2527000784,,BBSR,SRI RAM TRADERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304012549237,28/05/2025,BHUR29062502595481,971039,NA ,BHAKTA BACHHAL ,2024-08-01 00:00:00,2026-06-01 00:00:00,"1 years, 10 months",NA,NA,Fail,Not Working,Q2/PCB_LUG FAULTY,Q2/PCB_LUG,OK,,VS,NileshK,AmitG
1321,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,NA,971039,NA,NA,2024-01-08 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/R1/PCB_LUG FAULTY,EC1/R1/PCB_LUG,OK,,SW,NileshK,AmitG
1416,RC2527000784,,RANCHI,NK ELECTRICAL SERVICES ,MAIN PCB IRX 220F INFRARED COOKTOP,N30403246868,21/07/2024,RANI28062502585676,971039,Dead,NA ,2024-01-08 00:00:00,17-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC2/EC5/R1/IC1/U1 FAULTY,EC2/EC5/R1/IC1/U1,OK,,AD,NileshK,AmitG
1427,RC2527000784,,INDORE,SHRI BALAJI ENTERPISES,MAIN PCB IRX 220F INFRARED COOKTOP,N3040225024118,30/06/2025,502723418,971039,Dead,PRADEEP SHARMA ,2024-01-03 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,IC1/R1 FAULTY,IC1/R1,OK,,VS,NileshK,AmitG
1428,RC2527000784,,INDORE,NK MARKETING,MAIN PCB IRX 220F INFRARED COOKTOP,N30402254461,NA,NA,971039,NA,NA,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,VS,NileshK,AmitG
1435,RC2527000784,,NA  ,NEW BAJAJ NOVELTY,MAIN PCB IRX 220F INFRARED COOKTOP,N3040524040589,2024-10-10 00:00:00,RAIR06062502344366,971039,NA ,NA ,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,PCB_LUG/PCB_LUG FAULTY,PCB_LUG/PCB_LUG,OK,,SW,NileshK,AmitG
1441,RC2527000784,,JAIPUR,PRIYANSH ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304112466929,NA ,JAR.30072502906227,971039,Dead,RAMLAKHAN ,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,VS,NileshK,AmitG
1443,RC2527000784,,NAGPUR,GAJANAN ELECTRICAL SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304122481193,21/02/2025,NAGR24062502537174,971039,NOT WORKING,DNYANESHWAR ,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,R1 FAULTY,R1,OK,,VS,NileshK,AmitG
1469,RC2527000784,,PATNA ,SAPNA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,2308858,971039,NOT WORKING, NA ,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/PCB_LUG FAULTY,EC1/PCB_LUG,OK,,AD,NileshK,AmitG
1472,RC2527000784,,YAVATMAL,RAKESH ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N30102426604,NA,2502669196,971039,NA ,SADIK SHEIKH ,2024-01-07 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,IC1/R1 FAULTY,IC1/R1,OK,,VS,NileshK,AmitG
1490,RC2527000784,,NASHIK ,OM SAI SERVICES,MAIN PCB IRX 220F INFRARED COOKTOP,N30409,NA,2935452,971039,Dead,NA ,2024-01-09 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
1501,RC2527000784,,INDORE,MPE,MAIN PCB IRX 220F INFRARED COOKTOP,N304012473168,NA ,2298218,971039,Dead,VISHNU ,2024-01-12 00:00:00,15-11-2025,"1 years, 10 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,VS,NileshK,AmitG
24,RC2527000784,,VARANASI,AB ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012457214,25/08/2024,VARI19082503056824,971039,Dead,INDRA PRATAP SINGH ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
59,RC2527000784,,LUCKNOW,BK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,E201012551280,15/04/2025,3125263,971039,NOT WORKING,DILIP,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1/EC1 FAULTY,IC1/EC1,OK,,SW,NileshK,AmitG
64,RC2527000784,,NA  ,BHYRAVESHWARA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,2502264524,971039,NOT WORKING,NA,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
167,RC2527000784,,KANPUR,LAXMI ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304112465210,25/04/2025,KANR81082503167112,971039,NOT WORKING,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1/PCB_LUG FAULTY,EC1/PCB_LUG,OK,,SW,NileshK,AmitG
198,RC2527000784,,LUCKNOW,PRAYAG ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304052447476,2024-06-10 00:00:00,VARI28082503141073,971039,NOT WORKING,DEEPAK ,2024-10-01 00:00:00,2025-11-10 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
226,RC2527000784,,KANPUR,LAXMI ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N30412249867,2025-07-04 00:00:00,NA ,971039,NOT WORKING,ANIL ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
271,RC2527000784,,VARANASI,COMPUTECH,MAIN PCB IRX 220F INFRARED COOKTOP,N304122466972,NA,VARI22082503094335,971039,Dead,MOHD  SALMAN ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
340,RC2527000784,,KANPUR,LAXMI ELECTRICAL WORKS,MAIN PCB IRX 220F INFRARED COOKTOP,N304112465958,NA,KANR17082503044916,971039,NOT WORKING,DEEP RAJ KUMAR ,2025-05-01 00:00:00,2026-06-01 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,BZ FAULTY,BZ,OK,,SW,NileshK,AmitG
399,RC2527000784,,NA   ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,NA,971039,NA,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,SW,NileshK,AmitG
400,RC2527000784,,NGR,VINOD REWINDERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304072454525,14/10/2024,9072502762012,971039,Dead,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,R1/EC1/IC1/EC3 FAULTY,R1/EC1/IC1/EC3,OK,,SW,NileshK,AmitG
414,RC2527000784,,NOIDA,NEW DEV ,MAIN PCB IRX 220F INFRARED COOKTOP,N304112443679,NA,DELI05062502340664,971039,Dead,DEVENDRA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
417,RC2527000784,,NAGPUR,BHAVESH ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224014185,NA,RAIR18052502151593,971039,NOT WORKING,SHRAWAN ,2024-07-01 00:00:00,2025-08-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1/EC1 FAULTY,IC1/EC1,OK,,SW,NileshK,AmitG
419,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N30412448863,23/12/2024,2776659,971039,NA,NA,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
506,RC2527000784,,INDORE,NADIRA,MAIN PCB IRX 220F INFRARED COOKTOP,N304102424345,NA,2502657787,971039,NA,PALLAV,2024-10-01 00:00:00,15-11-2025,"1 years, 1 months",NA,NA,Fail,Not Working,VR1/VR2/CX1/EC1/F1 FAULTY,VR1/VR2/CX1/EC1/F1,OK,,SW,NileshK,AmitG
529,RC2527000784,,RAIPUR,AMAN ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,N30404255663,29/07/2025,2891741,971039,Dead,SANTOSH ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
547,RC2527000784,,INDORE,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N304112464945,24/04/2025,2386434,971039,NOT WORKING,NAVED KHAN,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,R9/IC1 FAULTY,R9/IC1,OK,,SW,NileshK,AmitG
548,RC2527000784,,NA  ,SS TELECOM,MAIN PCB IRX 220F INFRARED COOKTOP,N304112431516,NA,2897247,971039,Dead,SURESH ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
591,RC2527000784,,LUCKNOW,BK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122428239,2024-01-12 00:00:00,2726213,971039,Dead,PATHAN ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
600,RC2527000784,,NA  ,A1 ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,N3041024015443,13/10/2024,252507415,971039,NOT WORKING,ALTAMASH ,2024-10-01 00:00:00,2025-11-10 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1/PCB_LUG FAULTY,IC1/PCB_LUG,OK,,SW,NileshK,AmitG
608,RC2527000784,,NAGPUR,GURUKRUPA ELECRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N314112450633,NA,2743701,971039,NA,MAHESH ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
650,RC2527000784,,BHOPAL,DISHA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,X999082387354,2025-05-03 00:00:00,2565734,971039,NOT WORKING,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,R1 FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
682,RC2527000784,,RAIPUR,NA,MAIN PCB IRX 220F INFRARED COOKTOP,N304082479309,2024-02-10 00:00:00,NA,971039,Dead,NA,2024-07-01 00:00:00,2025-08-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
748,RC2527000784,,INDORE,VK MARKETING,MAIN PCB IRX 220F INFRARED COOKTOP,N304012538626,NA,NA,971039,NOT WORKING,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1/IC1/R1 FAULTY,EC1/IC1/R1,OK,,VS,NileshK,AmitG
771,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,NA,971039,NA,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
787,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,NA,971039,NA,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
809,RC2527000784,,KANPUR,UNIQ ELECTRIC,MAIN PCB IRX 220F INFRARED COOKTOP,N304112434821,2025-01-05 00:00:00,KANR30062502602273,971039,Dead,AKASH SINGH ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1/EC1 FAULTY,IC1/EC1,OK,,SW,NileshK,AmitG
821,RC2527000784,,MAN ,AFNAN SERVICE CENTER,MAIN PCB IRX 220F INFRARED COOKTOP,N304122413271,18/02/2025,NAARI18250224777,971039,NA,SAGAR ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
823,RC2527000784,,LUCKNOW,SK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304092382031,2024-11-09 00:00:00,VARI1702502739082,971039,Dead,GOPAL ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
959,RC2527000784,,INDORE,RATHORE SMART CARE,MAIN PCB IRX 220F INFRARED COOKTOP,N304082467839,20/09/2024,971039,971039,NA,VIJAY ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1/R1/D1 FAULTY,EC1/R1/D1,OK,,SW,NileshK,AmitG
961,RC2527000784,,PATNA,AJAY ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112459144,2025-03-02 00:00:00,23072502843256,971039,NA,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1/R1/EC2/L1/IC1 FAULTY,EC1/R1/EC2/L1/IC1,OK,,SW,NileshK,AmitG
970,RC2527000784,,NASHIK,MORYA SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304122472841,NA,2302567882,971039,NA,JAVED AHMAD ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
990,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022557997,2025-05-04 00:00:00,2550528,971039,Dead,NA,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,R9 FAULTY,R9,OK,,SW,NileshK,AmitG
1029,RC2527000784,,JABALPUR,SALDON ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,N304122497436,2025-09-05 00:00:00,JABR10062502379637,971039,NA,FAZIL KHAN ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
1037,RC2527000784,,YAVATMAL,RAKESH ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304112450439,NA,2502841993,971039,NA,SADIK SHEIKH ,2024-10-01 00:00:00,2025-11-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1/PCB_LUG FAULTY,IC1/PCB_LUG,OK,,VS,NileshK,AmitG
1109,RC2527000784,,INDORE,MPE,MAIN PCB IRX 220F INFRARED COOKTOP,N304112439472,NA ,2231708,971039,Dead,VISHNU,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1/EC2/EC3/EC4/L1 FAULTY,EC1/EC2/EC3/EC4/L1,OK,,SW,NileshK,AmitG
1110,RC2527000784,,KANPUR,AL SHABAB ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304042418250,23/04/2025,KANR25072502857046,971039,NA ,PAWAN KUMAR ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
1128,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30403243380,NA ,2502564697,971039,Dead,RAJU KR ,2025-05-01 00:00:00,2026-06-01 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,SW,NileshK,AmitG
1175,RC2527000784,,RAIPUR,DK ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304102305811,14/01/2025,RAIR14082503026437,971039,Dead,NA ,2025-05-01 00:00:00,2026-06-01 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
1221,RC2527000784,,INDORE,JUNED ELE,MAIN PCB IRX 220F INFRARED COOKTOP,N304052452579,17/10/2024,268923,971039,NA ,NA ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,VS,NileshK,AmitG
1273,RC2527000784,,BBSR,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N304022481052,25/11/2024,NA ,971039,Dead,NA ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1301,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304012540260,NA ,RAIR26062502562241,971039,NA ,NA ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
1315,RC2527000784,,INDORE,KUMAR HOME ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,19062502479154,971039,Dead,ANURAG ,2024-07-01 00:00:00,2025-08-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,PCB_LUG/VR1/F1/CX1/EC1 FAULTY,PCB_LUG/VR1/F1/CX1/EC1,OK,,AD,NileshK,AmitG
1345,RC2527000784,,NAGAPUR,VINOD REWINDERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304122480725,2025-02-01 00:00:00,RAIR16072502781554,971039,Dead,RAHUL CHANDRAVANSHI ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
1348,RC2527000784,,RANCHI,NK ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304042490444,18/10/2024,RANI105062502337791,971039,Dead,NA ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
1349,RC2527000784,,NA  ,SHIVAM SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304092489006,NA ,17062502459900,971039,NOT WORKING,NA ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1366,RC2527000784,,NA ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,NA,971039,NA,NA,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1370,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304112453784,NA ,26042987,971039,NA ,AG ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1407,RC2527000784,,NA  ,RD ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304072457639,NA ,2748018,971039,NOT WORKING,NA ,2024-12-01 00:00:00,2026-01-06 00:00:00,"1 years, 1 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1438,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,23/05/2025,MUZR29052502270060,971039,NA ,NA ,2024-11-01 00:00:00,2025-12-11 00:00:00,"1 years, 1 months",NA,NA,Fail,Not Working,VR1/VR2/CX1/R1 FAULTY,VR1/VR2/CX1/R1,OK,,VS,NileshK,AmitG
