Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
489,RC2527000784,,VARANASI,TAJAS ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072347436,15/10/2024,VARI26082503126128-3,974290,Dead,VEDANSHOON RAI,45108,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
490,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112427883,NA,VARI22082503090500-1,974290,Dead,ASIF SHEKH,45597,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
491,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102417457,45939,LUCW10092503252978,974290,NOT WORKING,GULAM,44896,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
492,RC2527000784,,LKO,S.P ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102415549,27/05/2025,VARI12082503010214-1,974290,NA,GHANHYAM,45566,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
493,RC2527000784,,LKO,S.P ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201012551791,NA,VARI06092503220747-1,974290,NA,GHANSHYAM,45474,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
494,RC2527000784,,GORAKHPUR,ANURAG MULTI SERVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,18/06/2025,GORR160825351431-1,974290,Dead,MANOJ VARMA,45108,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
495,RC2527000784,,BAREILLY,SHIVAM TRADER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122231943,22/10/2024,BARY13082503017550-2,974290,Dead,ISHANT,44896,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
496,RC2527000784,,VARANASI,S.S.TELECOM,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122233151,17/09/2024,3127942,974290,Dead,RAJEEV,45444,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
497,RC2527000784,,VARANASI,TAJAS ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201012554523,NA,VARI14082503028713-2,974290,Dead,RAJKUMAR PRAJAPATI,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
498,RC2527000784,,BAREILLY,THREE SIGMA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122434072,NA,BARY26082503121061-1,974290,NOT WORKING,RUPESH,44805,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
499,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44713,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
500,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092442107,17/12/2024,VARI26082503120578-1,974290,Dead,NA,45108,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
501,RC2527000784,,KANPUR,PATHAK REFRIGERATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122437989,45723,KANR06082502962054-1,974290,NOT WORKING,ANKUSH SHARMA,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
502,RC2527000784,,VARANASI,S.S.TELECOM,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112225681,26/08/2025,3152117,974290,Dead,MANOJ,45658,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
503,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110234729,NA,VARI30082503154687-1,974290,Dead,MOHAD SALMAN,45352,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
504,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112423149,NA,VARI30082503157297-1,974290,Dead,SANDEEP GUPTA,45323,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
505,RC2527000784,,VARANASI,S.S.TELECOM,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20109244307,NA,3037596,974290,Dead,MANOJ,45748,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
506,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122442433,NA,VARI08082502977092-1,974290,Dead,SANDEEP GUPTA,45108,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
507,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122432047,45962,VAR126081250312042-1,974290,Dead,NA,45474,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
508,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092445001,16/12/2024,VAR126082503124518-1,974290,Dead,INSHAN,45200,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
509,RC2527000784,,BAREILLY,SHIVAM TRADER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022346970,14/12/2024,BARY240725028524703,974290,Dead,TAUSIF,45474,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
510,RC2527000784,,LUCKNOW,ARYAN SOLUTION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201012552249,NA,VARI05092503209514-1,974290,NOT WORKING,AJAY KUMAR,45352,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
511,RC2527000784,,LUCKNOW,SS APPLIANCES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110233231,NA,GORR3084744-1,974290,Dead,NA,45505,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
512,RC2527000784,,LUCKNOW,S.K ENTERPRESES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112440568,45993,VAR1170812803471,974290,NA,NA,45108,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
513,RC2527000784,,LUCKNOW,SS APPLIANCES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092383228,NA,GORR08094043-1,974290,Dead,NA,45139,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
514,RC2527000784,,LUCKNOW,SHIVA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082446817,NA,LUCW27082503135350-5,974290,NOT WORKING,AJAY BAJPAY,NA,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
515,RC2527000784,,AGRA,SUMAN COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999122238642,NA,AGRA13082503012764-1,974290,Dead,FANHAN,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
516,RC2527000784,,LKO,BRC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110236007,45577,3168236,974290,NOT WORKING,RADHE,45200,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
517,RC2527000784,,AGRA,SUMAN COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20109243367,NA,AGRA07082502970140-1,974290,Dead,FARHAN,45536,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
518,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
519,RC2527000784,,VARANASI,S.S.TELECOM,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201052423892,45638,3062611-2,974290,Dead,RAJNATH,45536,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
520,RC2527000784,,BAREILLY,SHIVAM TRADER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122433940,NA,BARY2308250310087-1,974290,Dead,TAUSIF,44866,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
521,RC2527000784,,BAREILLY,THREE SIGMA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122433579,NA,BARY24082503106323-1,974290,NOT WORKING,SHOBHIT,45139,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
522,RC2527000784,,VARANASI,S.S.TELECOM,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122433570,NA,2578730-2,974290,Dead,MANOJ,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
523,RC2527000784,,LUCKNOW,SHAMA ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110236427,45658,GORR290725028926626-1,974290,NA,RAMAVATH,45748,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
524,RC2527000784,,KANPUR,LAXMI ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092388776,45516,KANR10092503247843-1,974290,NOT WORKING,ANIL,45170,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
525,RC2527000784,,LKO,BRC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122310271,45577,3256345-1,974290,NA,NA,45200,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
526,RC2527000784,,LKO,S.P ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062588288,NA,VARI17082503038933-1,974290,NA,MANOHAR LAL,45658,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
527,RC2527000784,,KANPUR,AL SHABAB ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102221281,46002,KANR19072502811169-1,974290,NA,AJAY SAHU,45139,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
528,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44866,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
529,RC2527000784,,AGRA,ASTHA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X99907222225,NA,AGRA27082503130185-1,974290,Dead,SOUARABH,45170,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
530,RC2527000784,,GORAKHPUR,SHOEB ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122444030,NA,GORR21082503077047-2,974290,NOT WORKING,BHOLA YADAV,45352,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
531,RC2527000784,,AGRA,ASTHA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062427147,NA,AGRA27082503133310-1,974290,Dead,ROHIT,45658,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
532,RC2527000784,,PATNA,SHIVAY ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082364007,29/09/2024,PATA31052502291343-1,974290,NOT WORKING,SHUBHAM KUMAR,45139,2025-12-08 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
533,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,B030102328591,NA,VARI07082502969409-1,974290,Dead,AJAZ,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
534,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,NA,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
535,RC2527000784,,RAIPUR,AMV SALES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072436526,NA,RAIR18082508046252-1,974290,Dead,LIKESHA RAO,45536,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
536,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45536,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
537,RC2527000784,,LKO,BRC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122338815,14/04/2025,2677632,974290,NOT WORKING,ASHUSH,45261,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
538,RC2527000784,,LKO,ARADHYA COMMUNICATION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032583056,NA,WCW1672502777908-1,974290,NOT WORKING,NA,45170,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
539,RC2527000784,,NAGAPUR,BHAVESH ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010125054828,45845,RAIR21072502818652-1,974290,NOT WORKING,SHRAWAN,45352,2025-12-08 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
540,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45566,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
541,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,NA,2025-12-08 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
542,RC2527000784,,PRATAPGARH,COMPUTECH,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201112422775,NA,VARI21072502824402-1,974290,Dead,MOHD SALMAN,45261,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
543,RC2527000784,,RAIPUR,SATGURU ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062590752,NA,RAIR05082502953315-2,974290,NOT WORKING,CHAMAN SAHA,45597,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
544,RC2527000784,,JAIPUR,KRISHNA ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092213358,20/09/2024,2501532314-1,974290,Dead,GOPAL,45505,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
545,RC2527000784,,NAGAPUR,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032418366,NA,10082502987180-3,974290,Dead,NA,NA,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
546,RC2527000784,,VARANASI,TEJAS ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062428524,45659,VARI31072502915918-2,974290,NOT WORKING,VEDANSHOO RAI,45444,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
547,RC2527000784,,KANPUR,UNIQ ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072349441,45809,KANR09072502698982,974290,Dead,NA,45108,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
548,RC2527000784,,LKO,S.P ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062588374,NA,VARI01082502917142-1,974290,NOT WORKING,MANOHAR LAL,45597,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
549,RC2527000784,,RANCHI,N.K ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072354020,28/10/2024,RAN127062502574849,974290,Dead,NA,44896,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
